Brand,Name,Category,Colors,Price,Sizes,Count_Sizes,Color_Name,product_Code,Review,Rating,Features,Comfort
Woodland,Creek Boot CAMEL,Men,3,4 695,2,"['41', '45']",CAMEL,FGC0AA026591A,NA,NA,"Camel colored robust and rugged pair of high ankle casual outdoor activity shoes crafted out of a wear resistant oiled nubuck upper with anti-corrosive metal fittings on top to protect your feet from lace pressure. The grooved PU sole with deep lugs provides an excellent traction on muddy and rocky terrains, the EVA midsole acts as a shock absorber and the cushioned collars give support to ankles and helps in foot movement. It is a tough shoe for traveling over steep, rocky terrains with high levels of comfort.
Product features:
PU sole
Anti-corrosive metal fittings
Cushioned collar support",PU sole Anti-corrosive metal fittings Cushioned collar support
Woodland,Dark Navy Casual Sneaker For Men,Men,2,2 000,4,"['40', '41', '43', '44']",DNAVY,FGC0G2030171A,NA,NA,"Round toe casual sneakers for men in dark navy colour gives comfort and an elevated look with its chunky sole. The sneakers come in a suede upper, the rubber and phylon outsole gives moderate traction and flexibility. Rubberized 8mm foam gives excellent cushioning and shapes to the contours of your feet. The contemporary looking sneakers are perfect for day long comfort.
Features:
Suede
Lace-up style
8mm Rubberized foam insole
Rubber and phylon outsole",Suede Lace-up style 8mm Rubberized foam insole Rubber and phylon outsole
Woodland,Camel Sandal For Men,Men,2,2 217,3,"['41', '42', '43']",CAMEL,FGC051043801A,NA,NA,"An lightweight PU sole and contoured cushioned rubberised foam footbed brings all-day comfort to closed toe camel fisherman sandal for men. Designed from suede the versatile sandal has Velcro strap that offers a secure fit and has mild padding on collar.
Material :-
Suede",Suede
Woodland,Woods White Sneakers For Women,Men,2,2 497,5,"['36', '37', '39', '40', '41']",WHITE,FLC0BA025051A,NA,NA,"Lightweight, high-ankle white casual boots with a lace-loop pattern crafted out of high quality leather. The TPR sole has moderate lugs that makes it ideal for casual walks through cities and parks and the PU foam footbed provides the stability and comfort.
Product features:
TPR sole
PU foam insole",TPR sole PU foam insole
Woodland,Blue/White Slide Sandal For Men,Men,2,629,4,"['40', '41', '44', '45']",BLUE/WHITE,FGC0Q6040992A,NA,NA,"A contoured foot bed offers superior comfort in a lightweight slide sandal fro men. The blue/white slide sandal is crafted from soft and flexible EVA making it ideal for everyday casual wear and is finished with big bold Woodland branding on strap.
Material:
EVA",EVA
Woodland,Khaki Sneaker For Women,Men,3,4 995,6,"['36', '37', '38', '39', '40', '41']",KHAKI,FLC015044221A,NA,NA,"Layers of texture add a modern touch to this khaki sneaker for women that features nubuck and fabric upper with suede toe cap. The lace-up sneaker features arch footbed, webbed lacing, padding on collar and tongue, and moderate traction on the lugged outsole.
Material :-
Nubuck",Nubuck
Woodland,Camel Sandal For Men,Men,3,4 295,7,"['39', '40', '41', '42', '43', '44', '45']",CAMEL,FGC015050111A,NA,NA,"Everyday wear walking sandal for men is built from durable nubuck and features Velcro straps that hugs the heel of your feet and gives a comfort fit. The camel sandal for men from Woodland has EVA foot bed for comfort, comes with padding on high abrasion areas and has moderate traction on outsole making it perfect for casual walks through cities, pavements and parks.
Material :-
Nubuck
EVA Foot bed",Nubuck EVA Foot bed
Woodland,Black Slip-On Shoes For Men,Men,4,1 646,0,[],BLACK,FGC031042102A,NA,NA,"Casual everyday wear slip-on shoes from Woodland is crafted from durable canvas. The black slip-on canvas shoes for men also has elastic side goring's and is set on flexible rubber outsole and has fabric insole for comfort. Pair the canvas slip-on shoe with Bermuda shorts or jeans and a t-shirt for laidback look.
Material :-
Canvas
Rubber outsole
Fabric insole",Canvas Rubber outsole Fabric insole
Woodland,Brown Boot For Men,Men,2,7 995,7,"['39', '40', '41', '42', '43', '44', '45']",BROWN,FGF0C3045482A,NA,NA,"Premium leather, a smart design and lugged outsole elevates this lace-up boot into a versatile everyday use boot. The brown boot for men features a padded collar, arch support, rust free metal eyelets, and is finished with tonal top-stitch and Woods branding on tongue.
Material :-
Leather",Leather
Woodland,Dtan Boot For Men,Men,2,11 995,7,"['39', '40', '41', '42', '43', '44', '45']",DTAN,FGF0C3046462A,NA,NA,"Grained leather adds texture to this lace-up boot set on stacked heel and durable outsole with tread on it for stability. The dtan boot for men features a buckle detail on collar, a side zipper for easy on and off, padded collar and tongue, and d-ring metal eyelets that add more durability to the boot.
Material :-
Leather",Leather
Woodland,Navy Sandal For Men,Men,3,1 346,0,[],NAVY,FGC0Z7042462A,NA,NA,"Navy outdoor sandal by Woodland stands out for its silhouette, crafted from polyurethane the sandal features open-toe construction, back strap with Velcro closure and padding on high abrasion areas to protect foot from chafing, EVA foot bed that adds to the comfort of sandal and a durable TPU outsole with lugs that gives traction and stability on multiple surfaces.
Material :-
Polyurethane
TPU Outsole
EVA insole",Polyurethane TPU Outsole EVA insole
Woodland,Blue Flip Flop For Men,Men,2,419,5,"['41', '42', '43', '44', '45']",BLUE,FGC0Q6041992A,NA,NA,"This everyday blue flip-flop with is designed from lightweight EVA and features textured straps and soft footbed that keeps you comfortable.
Material :-
EVA",EVA
Woodland,GREY/BLUE Casual Sneakers,Men,2,4 497,1,['43'],GREY/BLUE,FGC0H40U6282A,NA,NA,"grey and blue casual sneakers in fabric with lace-up details that gives it a vey trendy look. The durable sole has a moderate tread making the casual shoes perfect for long walks through cities, parks and airports.",
Woodland,GOLD Wedge Slippers For Women,Men,3,1 447,6,"['36', '37', '38', '39', '40', '41']",GOLD,FLC0180U3712A,NA,NA,A pair of gold slippers with wedge heels. The slippers are made in superior quality in a regular slip-on styling and a round open toe silhouette.,
Woodland,Khaki Boots For Men,Men,2,3 177,0,[],KHAKI,FGC0AA028121A,NA,NA,"Sturdy pair of high ankle boots for men designed in khaki colour from Woodland. The pair features a premium quality nubuck upper, a sturdy TPU/PU sole with treads on it and a comfortable lace-up design. Foam Insole in the boot makes for a cushioned foot bed and the boot is set on a low stacked heel.
Material:
Nubuck
Rubber Sole
1.5 mm Insole sheet",Nubuck Rubber Sole 1.5 mm Insole sheet
Woodland,Snaype Sandal For Men,Men,2,1 796,6,"['40', '41', '42', '43', '44', '45']",SNAYPE,FGC0CG0R7321Z,NA,NA,"An outdoor slipper that is lightweight and offers a secure fit, crafted from long lasting oiled nubuck and comes in versatile snaype color. The slipper features a open-toe silhouette and the rubber outsole gives superior grip. Also present on the slipper is Hook & Loop closure that provides a secure fit, arch heel support, rubberized foam insole and shock absorbing midsole.
Product Details:
Nubuck
Rubber sole
Hook & Loop closure",Nubuck Rubber sole Hook & Loop closure
Woodland,Green Casual Sneakers For Men,Men,2,1 200,0,[],GREEN,FGC0H40W7062A,NA,NA,"Casual wear green shoes come in an easy on and off design by Woodland and is fashioned from breathable fabric. The shoes come in a round-toe silhouette with three-eyelet detail. The durable rubber outsole also gives no-slip traction.
Product Features:
Fabric
Three-eyelet
Round-toe",Fabric Three-eyelet Round-toe
Woodland,Navy Boat Shoes For Men,Men,2,7 197,6,"['40', '41', '42', '43', '44', '45']",NAVY,FGC0510T8792A,NA,NA,"Classic boat shoes in navy colour for men come in a suede finish and are comfortable casual shoes with stitching details and 360 degree lacing. The shoes are perfect for long walks through streets and beaches. The patterned outsole provides a good grip on any surface and is suited for brisk walks.
Product features:
Suede
360 degree lacing",Suede 360 degree lacing
Woodland,Cherry Block Heel Slipper,Men,2,1 200,6,"['36', '37', '38', '39', '40', '41']",CHERRY,FLC0T6031901A,NA,NA,"Chic slipper in cherry with broad toe straps set on a chunky block heel. Featuring a premium leather construction, tunit sheet block heel and sole and a full insole for comfort the round toe slipper is your summer go-to style that looks great paired with maxi dresses or skirts or fitted denims.
Product Features:
Leather
Block Heel
Full insole",Leather Block Heel Full insole
Woodland,Camel Casual Sneaker For Men,Men,2,2 277,1,['43'],CAMEL,FGC0H9025841B,NA,NA,"Mid-top sneakers from Woodland stand out with their knit sock detailing on ankles. These camel colour casual sneakers feature a lace-up style for an easy wear, knit construction in a contrasting colour, perforated details and a comfortable and shock absorbing midsole and a flexible rubber outsole. The rubberised foam foot bed provides cushioning and comfort for long day wear.
Product Features:
Nubuck
Knit construction
Midsole
Rubber outsole",Nubuck Knit construction Midsole Rubber outsole
Woodland,Jet Black Casual Shoes For Men,Men,2,3 897,6,"['40', '41', '42', '43', '44', '45']",JET BLACK,FGC0H9028051A,NA,NA,"Lightweight, low-top casual shoes in jet black comes in a lace-loop pattern and a wear resistant nubuck upper. The EVA sole has lugs that gives moderate traction on all surfaces and the Huron insole makes for a cushioned foot bed. The sneakers are set on a chunky white sole as the all black upper creates a sleek appearance.
Product features:
Nubuck
EVA sole
Huron insole",Nubuck EVA sole Huron insole
Woodland,Olive Green Casual Slipper,Men,2,3 295,7,"['39', '40', '41', '42', '43', '44', '45']",OLIVE GREEN,FGC015033431B,NA,NA,"Perfect for warm weather, the olive green slipper sandal is built from durable nubuck upper. The round-toe slip-on feature cushioned straps, comfortable and soft phylon foot bed and flexible sole.
Product Feature:
Slip-on
Nubuck upper
Textured straps
Phylon foot bed",Slip-on Nubuck upper Textured straps Phylon foot bed
Woodland,Woodland Black High Ankle Sneakers,Men,2,3 297,6,"['36', '37', '38', '39', '40', '41']",BLACK,FLC0AR028921A,NA,NA,Trendy and tough pair of black high ankle casual sneakers for women. The shoe has rust free metal eyelets sole with moderate lugs that gives them good traction which makes it ideal for day walks through cities and also feature cushioned collar for support to ankles.,Trendy and tough pair of black high ankle casual sneakers for women. The shoe has rust free metal eyelets sole with moderate lugs that gives them good traction which makes it ideal for day walks through cities and also feature cushioned collar for support to ankles.
Woodland,Blue Casual Sneaker For Women,Men,2,1 200,6,"['36', '37', '38', '39', '40', '41']",BLUE,FLC0310T9062A,NA,NA,"Blue casual sneakers with lace-up details crafted from durable canvas comes in a very trendy look. The rubber outsole has braided details on it adding to the aesthetics of the shoes. The casual shoes feature woodland logo branding on tongue and on sides, the shoes are perfect for long walks through cities, parks and airports.
Product Features:
Canvas
Lace-up",Canvas Lace-up
Woodland,Olive Green Canvas Shoe For Men,Men,4,1 796,0,[],OLIVE GREEN,FGC031038871A,NA,NA,"Everyday casual canvas shoes in olive green has lace-up details and is crafted from durable canvas. The rubber outsole has moderate tread making the casual shoes perfect for long walks through cities, parks and airports. The shoes also feature rust free eyelets, fabric tree printed socks with foam insole and iconic woodland branding on sides.
Product Features:
Canvas
Rubber outsole",Canvas Rubber outsole
Woodland,Teal/Grey Sneaker For Men,Men,2,2 096,1,['45'],TEAL/GREY,FGC0Y9040932A,NA,NA,"Comfort meets street-ready attitude in a sneaker that is set on a chunky rubber and phylon outsole. Mesh and polyurethane upper keeps the sneaker breathable and the fabric foam insole puts buoyant comfort under every step. The lace-up teal/grey sneaker features punched eyelets and is finished with bold Woodland branding on tongue.
Material :-
Mesh PU",Mesh PU
Woodland,Black Sneaker For Men,Men,2,1 871,1,['42'],BLACK,FGC0Z7040082A,NA,NA,"Memory foam cushioning gives support and streamlined comfort to these black sneakers for men that keeps you going for miles. The sneaker for men features a polyurethane upper, punched eyelets, pull tab on rear and is set on flexible EVA outsole.
Material :-
Polyurethane
Outsole - EVA
Insole - Memory foam",Polyurethane Outsole - EVA Insole - Memory foam
Woodland,Lounge KHAKI,Men,3,1 797,2,"['40', '42']",KHAKI,FGC0H9025771C,NA,NA,"Regular wear casual sneakers for men are crafted from nubuck and feature TPU/PU outsole and a simple lace up style. The micro stitching details on the khaki sneakers add to the aesthetics of the sneakers while the mild cushioning on collar and tongue add to the comfort of the casual shoes.
Product Features:
Nubuck
TPU/PU outsole",Nubuck TPU/PU outsole
Woodland,DGREY Casual Sneaker For Men,Men,4,1 200,0,[],DGREY,FGC051022081B,NA,NA,"Classic casual dark grey sneaker is stamped with the iconic Woodland logo patch that makes it easily recognizable. Featuring a suede finish the sneakers come with a comfortable TPU/PU outsole and a lace-up style.
Product Details:
Suede
Lace-up
TPU/PU outsole",Suede Lace-up TPU/PU outsole
Woodland,Navy Sneakers For Men,Men,2,3 221,3,"['40', '41', '44']",NAVY,FGC0X0044852A,NA,NA,"Mesh detail on upper of this nubuck (goat) engineered sneaker keeps it breathable and ideal for long wearing hours. The navy sneaker is grounded by PU sole and leather foam insole. The sneaker for men is elevated with leather accents and also has arch heel support. The casual sneaker is finished with Woodland branding on side and tongue.
Material :-
Nubuck",Nubuck
Woodland,Olive Green Slipper For Men,Men,4,484,1,['41'],OLIVE GREEN,FGC0Q6038352A,NA,NA,"Everyday wear olive green slipper is made from flexible EVA and has a soft feel, the durable rubber sole provides good grip on all surfaces. The slipper also has broad soft straps and Woodland branding on it.
Material:
EVA
Outsole: Rubber
Insole: EVA",EVA Outsole: Rubber Insole: EVA
Woodland,Camel Casual Shoes For Men,Men,3,3 297,6,"['40', '41', '42', '43', '44', '45']",CAMEL,FGC0M6032201A,NA,NA,"Camel casual sneakers with lace-up are crafted from durable nubuck, are lightweight and come in a round-toe silhouette. The shoes feature TPU/PU sole that has moderate tread on it making the casual shoes perfect for brisk walks. The collar and tongue has mild cushioning that protects the foot from lace pressure and also gives support to ankles.
Product Features:
Rust free eyelet
Pull tabs on rear
Nubuck construction
TPU/PU outsole",Rust free eyelet Pull tabs on rear Nubuck construction TPU/PU outsole
Woodland,Brown Wedge Sandal For Women,Men,2,1 797,6,"['36', '37', '38', '39', '40', '41']",BROWN,FLC0B00U8492A,NA,NA,"Perfect for summers, these brown sandal from Woods is made from soft luxurious leather. Featuring wedge heel, ankle strap with buckle and cushioned foot bed these sandals are ideal for long day wear.
Product Features:
Leather
Wedge heel",Leather Wedge heel
Woodland,Red Flip-Flop For Men,Men,3,477,2,"['40', '45']",RED,FGC0Q6038732A,NA,NA,"Cushioned EVA foot bed puts comfort under every step in red flip-flop for men. The flip-flops feature broad straps and contoured foot bed and is set on a durable rubber outsole.
Material:
EVA
Outsole: Rubber
Insole: EVA",EVA Outsole: Rubber Insole: EVA
Woodland,Olive Flip-Flop For Men,Men,2,477,2,"['40', '42']",OLIVE,FGC0Q6042752A,NA,NA,"A beach-ready olive flip-flop constructed with EVA has broad straps that are finished with Woodland branding. The anatomical design of the slipper takes casual comfort up a level.
Material :-
EVA",EVA
Woodland,Woodland KHAKI Triple Strap Sandal,Men,3,2 097,1,['45'],KHAKI,FGC0N80R8281Z,NA,NA,Sturdy and comfortable sandals crafted with Nubuck leather upper and rubber sole this pair of floaters ensures great cushioning soft feel and good grip on all surfaces. Featuring Hook & Loop closures for snug-fitting support this pair of floaters also has textured geometric pattern and Woodland branding on the straps.,Sturdy and comfortable sandals crafted with Nubuck leather upper and rubber sole this pair of floaters ensures great cushioning soft feel and good grip on all surfaces. Featuring Hook & Loop closures for snug-fitting support this pair of floaters also has textured geometric pattern and Woodland branding on the straps.
Woodland,Blue Pump For Women,Men,2,5 621,6,"['36', '37', '38', '39', '40', '41']",BLUE,FLC0510U6572A,NA,NA,"Classic pump styled shoes with clean and sophisticated style is a must have from woods. The blue colour pumps feature a suede upper, come in a closed toe silhouette and have a structured block heel and a buckle detailing on the toes.
Features:
Suede
Pointed closed toe
Block heel",Suede Pointed closed toe Block heel
Woodland,Wayfarer BROWN,Men,3,3 897,0,[],BROWN,FGC015012761A,NA,NA,"Robust pair of high-ankle outdoor activity shoes in brown with a lace-loop pattern and a wear resistant nubuck upper. The shoes have TPR sole with deep lugs that gives excellent traction and shock absorbing EVA midsole. It is a tough shoe for traveling over steep, rocky terrains with high level of comfort provided by the full insole padding.
Product features:
Full insole
TPR sole with lugs
Cushioned collars",Full insole TPR sole with lugs Cushioned collars
Woodland,Black Flip-Flop For Men,Men,3,357,1,['45'],BLACK,FGC0Q6036922A,NA,NA,"Everyday wear black slipper is made from flexible EVA and has a soft feel, the durable rubber sole provides good grip on all surfaces. The slipper also has thick textured straps and Woodland branding on it.
Material:
EVA
Outsole: Rubber
Insole: EVA",EVA Outsole: Rubber Insole: EVA
Woodland,Pink Pumps For Women,Men,2,6 371,4,"['37', '38', '39', '40']",PINK,FLC0510U6482A,NA,NA,"Women's pump shoes in pink from Woods come in a suede finish and feature a kitten heel, pointed toes, colour contrasting details and dazzling crystal ornament detailing on toes. These pumps are perfect to be worn for events and dinners.
Product Features:
Suede
Kitten heels
Pointed toes
Crystal details",Suede Kitten heels Pointed toes Crystal details
Woodland,Woodland Camel Floater Sandals,Men,3,1 497,2,"['40', '42']",CAMEL,FGC0GF0R7781Z,NA,NA,Camel coloured sturdy pair of floaters from Woodland. Designed with long lasting nubuck leather for durability and comfort these menâs floaters with the thick grooved rubber sole are slip resistant. Featuring adjustable Hook & Loop closure straps that secure the sandal very well and comfortably onto your foot.,"Camel coloured sturdy pair of floaters from Woodland. Designed with long lasting nubuck leather for durability and comfort these menâs floaters with the thick grooved rubber sole are slip resistant. Featuring adjustable Hook & Loop closure straps that secure the sandal very well and comfortably onto your foot. Marketed By : M/s. Aero Club, 2168, Gurudwara Road,
Karol Bagh, New Delhi-110005 Country of Origin Code : IND Customer Care : 1800 103 3445"
Woodland,Black Slide Sandal For Men,Men,4,777,0,[],BLACK,FGC0Q6038912A,NA,NA,"Effortless black slide sandals for men from Woodland is a casual piece that essentially elevates your everyday look with ease. Designed from EVA the sandal features Woodland branding on foot bed and on upper.
Material:
EVA
Outsole: EVA
Insole: EVA",EVA Outsole: EVA Insole: EVA
Woodland,Camel Slipper For Men,Men,3,1 677,5,"['40', '41', '42', '43', '44']",CAMEL,FGC0T8039811A,NA,NA,"A lightweight camel slipper for men features printed Woodland label on the broad T-strap and is built with a refined yet casual style. Crafted from nubuck the slipper is flexible and has a soft leather foam foot bed, the PU sole cosco sole with moderate tread on it makes it ideal for casual walks and also suitable for indoor use.
Material :-
Nubuck
Outsole: PU Sole Cosco
Insole: Leather foam",Nubuck Outsole: PU Sole Cosco Insole: Leather foam
Woodland,Wine Red Boots For Women,Men,2,9 995,6,"['36', '37', '38', '39', '40', '41']",WINE RED,FLC0180R4182B,NA,NA,"Sleek Wine red leather boot for women is set on a lofty heel and a soft foot bed for comfort. The boot for women features a side zipper and overlapping leather pattern that adds a chic factor to it.
Material :-
Leather",Leather
Woodland,Grey Sneaker For Men,Men,3,1 871,1,['43'],GREY,FGC0Z7040132A,NA,NA,"Comfortable grey sneaker built with polyurethane upper has mesh detail that keeps the sneaker airy and breathable. The Woodland sneaker for men has lace-up style, is set on molded Eva outsole and memory foam insole that gives all day comfort and stability. The cushioned collar gives good support to ankles and the traction on the outsole with the memory foam insole makes it a good walking shoe.
Material :-
Polyurethane
EVA outsole
Memory foam insole",Polyurethane EVA outsole Memory foam insole
Woodland,Tan Wedge Loafers For Women,Men,3,3 995,6,"['36', '37', '38', '39', '40', '41']",TAN,FLC0GO044171A,NA,NA,"Elevate your casual outfit with this soft leather loafer outfitted with arch support, cushioned footbed, and a grippy outsole. The tan loafer features perforations on upper, elastic side goring's and is set on wedge heel.
Material :-
Leather",Leather
Woodland,Black Leather Sandal For Men,Men,2,1 500,6,"['40', '41', '42', '43', '44', '45']",BLACK,FGC018032232A,NA,NA,"Comfortable black sandals by Woodland is crafted from long lasting leather. Featuring a strappy design with and high quality Woodland hardware branding, soft foot bed for comfort, the sandals are perfect for the summer months and apt for brisk walks through cities, malls and parks.
Material:-
Leather",Leather
Woodland,Grey Sneakers For Men,Men,3,1 871,2,"['41', '44']",GREY,FGC0Z7044742A,NA,NA,"Sleek and smart sneaker has polyurethane upper and is set on flexible rubber outsole. The grey sneaker features lace-up style, padded collars, and has memory foam insole that puts comfort under every stride. The sneaker is finished with contrast stitching and Woodland branding on sides.
Material :-
Polyurethane
Rubber Outsole
Memory foam insole",Polyurethane Rubber Outsole Memory foam insole
Woodland,Tobacco Casual Sneakers,Men,3,2 277,1,['40'],TOBACCO,FGC0H9029961A,NA,NA,"Trendy pair of tobacco coloured round toe casual sneakers made out of premium quality nubuck. Lightweight and durable rubber sole with moderate traction is ideal for walks through cities and parks.
Product features:
Anti corrosive metal eyelets
Lightweight","Trendy pair of tobacco coloured round toe casual sneakers made out of premium quality nubuck. Lightweight and durable rubber sole with moderate traction is ideal for walks through cities and parks.
Product features: Anti corrosive metal eyelets Lightweight  "
Woodland,Camel Casual Slipper For Men,Men,2,3 295,6,"['40', '41', '42', '43', '44', '45']",CAMEL,FGC015033451A,NA,NA,"Casual slipper for men in camel colour comes in a nubuck upper and abrasion resistant polyurethane outsole. The slipper features moderate tread on the outsole and Woodland branding on the straps.
Product Features:
Nubuck
Pu outsole
Cushioned foot bed",Nubuck Pu outsole Cushioned foot bed
Woodland,Black Block Heel Shoes,Men,2,4 797,4,"['36', '38', '39', '40']",BLACK,FLC0180V3332A,NA,NA,Black block heel shoes for women from Woods luxury collection. The shoes are made from high quality leather that gives it durability. Also featuring elegant and comfortable block heels round-toe silhouette.,Black block heel shoes for women from Woods luxury collection. The shoes are made from high quality leather that gives it durability. Also featuring elegant and comfortable block heels round-toe silhouette.
Woodland,BORDO Formal Loafers,Men,3,3 897,5,"['40', '41', '42', '43', '44']",BORDO,FGF0G2023001A,NA,NA,"Smart and stylish, these bordo minimalist formal loafers for men are made from suede and are a must have from Woods. These slip-ons have a luxurious leather upper and a rubber sole that ensure comfort and durability.",
Woodland,Camel Slip-On Shoes For Men,Men,2,2 337,3,"['40', '41', '43']",CAMEL,FGC013040571A,NA,NA,"Soft leather foot bed means all day comfort in this camel slip-on shoe for men that is designed from premium Elephant print nubuck. The slip-on shoe has three-eyelet detail, is set on TPU/PU sole with lugs on it for traction and is finished with subtle Woodland branding.
Material :-
Nubuck
TPU/PU Outsole
Leather Insole",Nubuck TPU/PU Outsole Leather Insole
Woodland,White Slide Sandal For Men,Men,3,659,0,[],WHITE,FGC0Q6039492A,NA,NA,"Breathable, lightweight EVA construction defines a smart and comfortable white slide sandal from Woodland that features a contoured, cushioned EVA foot bed and flexible EVA outsole with moderate tread.
Material :-
EVA",EVA
Woodland,Khaki Hiking Shoes,Men,3,2 997,3,"['42', '43', '44']",KHAKI,FGF0900R7941Z,NA,NA,"Robust pair of high-ankle outdoor activity shoes in khaki colour with a lace-loop pattern and a wear resistant muster nubuck. The chunky RPA sole has deep lugs that gives a good tread on surfaces providing an excellent traction with high level of comfort. The shoes also feature a cushioned collars that provides support to ankles.
Product Features:
Rust free metal eyelets
Cushioned tongue
RPA sole
EVA Midsole",Rust free metal eyelets Cushioned tongue RPA sole EVA Midsole
Woodland,NA,Men,NA,NA,NA,NA,NA,FGC0Y9039132A,NA,NA,NA,
Woodland,Navy Casual Shoes,Men,2,2 847,6,"['40', '41', '42', '43', '44', '45']",NAVY,FGC0AY032581A,NA,NA,"Wardrobe staple casual shoes in a sleek design is crafted from premium soft leather and comes in a lace-up style. The casual navy shoes is comes in a low cut and features contrast colour detail, Woodland branding on side, mildly cushioned collar and tongue, and a durable TPU/PU outsole.
Product Details:
Leather
TPU/PU outsole
Lace-up",Leather TPU/PU outsole Lace-up
Woodland,Camel Sandal For Men,Men,3,1 617,1,['43'],CAMEL,FGC0AR033501A,NA,NA,"Comfortable camel sandals by Woodland has a soft feel on skin and is crafted from finest leather. Polyurethane soles provide good grip on all surfaces. Featuring a strappy design over toes the sandals are perfect for the summer months and apt for brisk walks through cities, malls and parks.
Product Features:
Leather
PU outsole",Leather PU outsole
Woodland,Brown Loafers For Men,Men,2,1 397,1,['43'],BROWN,FGF0AY027751A,NA,NA,"Engineered from soft luxurious leather these brown slip-on loafers are set on a low stacked heel and feature a penny loafer detail. The square-toe classic silhouette shoe has a rubber sole with a moderate tread on it and full insole that makes for a cushioned foot bed. The relaxed fit loafers can also be paired with business outfits apart from a casual day out.
Product Features:
Leather
Rubber Sole
Insole",Leather Rubber Sole Insole
Woodland,Camel Boot For Men,Men,2,6 995,6,"['36', '37', '38', '39', '40', '41']",CAMEL,FLC0510AR852A,NA,NA,"Robust boot grounded by a chunky lugged sole adds comfort and durability in every stride. The camel boot for women features a suede upper, tonal top-stitch, and a contoured cushioned footbed for all-day comfort. The lace-up boot is finished with rear pull-tab and clean Woodland branding on side.
Material :-
suede",suede
Woodland,Woodland Tan Casual Slippers,Men,3,1 000,5,"['39', '40', '41', '43', '44']",TAN,FGC018020861A,NA,NA,Casual and comfortable pair of tan slippers from Woodland that can be paired with casuals for a day out. Crafted out of leather in softy finish the slippers feature TPR sole and a 2mm insole sheet that gives flexibility to the slippers.,
Woodland,Dgrey Clog For Men,Men,3,1 049,5,"['40', '41', '42', '43', '44']",DGREY,FGC0Z7047372A,NA,NA,"Circular (porthole) detailing creates ventilation on a classic dgrey clog that's designed from polyurethane. The clog is lightweight, flexible and super comfortable and is secured by a convertible slingback strap.
Material :-
Polyurethane",Polyurethane
Woodland,Brown Slipper For Men,Men,2,837,3,"['40', '42', '43']",BROWN,FGC0Q6042362A,NA,NA,"Classic beach-ready flip-flop features a cushioned PU foot bed and also comes in EVA construction. The brown flip-flop for men has broad straps on it and big Woodland logo branding on foot bed.
Material :-
EVA
Outsole - Rubber
Insole - PU",EVA Outsole - Rubber Insole - PU
Woodland,Navy Slider Slippers For Men,Men,4,717,2,"['40', '45']",NAVY,FGC0Q6037874A,NA,NA,"A lightweight navy slider slipper for men features printed Woodland label on the slide strap and is built with refined yet casual style. Crafted from EVA the slipper is flexible and has a soft foot bed, the EVA sole with moderate tread on it makes it ideal for casual walks and for perfect for indoor use.
Material:
EVA
Outsole: EVA
Insole: EVA",EVA Outsole: EVA Insole: EVA
Woodland,GOLD Flip-Flops For Women,Men,3,800,5,"['37', '38', '39', '40', '41']",GOLD,FLC0260V7892A,NA,NA,"A superior quality flip-flop slippers for women in synthetic, the gold finish adds a trendy appeal to the slippers. The lightweight slippers will provide comfort all through the day.",
Woodland,White Fabric Ladies Luxury Sports Shoes,Men,2,4 197,6,"['36', '37', '38', '39', '40', '41']",WHITE,FLC0H40S9662A,NA,NA,"Stay fit and keep your energies high by wearing these white luxury sports shoes for women designed by Woodland. The premium pair features a textured pattern, lace-up detail and a strong, slip-resistant sole that provides maximum support and stability on all types of surfaces. The footbed is generously cushioned, making the pair super comfortable to wear, even for longer durations. The fabric upper is light-weight, breathable and flexible. An unmatched, smart and snug fit that makes it a must-have!",
Woodland,Khaki High-Top Boots,Men,2,3 997,2,"['40', '43']",KHAKI,FGC051027561A,NA,NA,"Sturdy pair of high-top boots in khaki colour by Woodland comes in a suede finish. The boots feature a durable rubber outsole with deep lugs that gives it excellent traction and an EVA midsole that makes the boots shock absorbing. Cushioned collars on the boot helps support the ankles and the cushioned tongue protects the foot from lace pressure. Also the polyurethane foam insole provides a cushioned foot bed making the boots perfect for long walks through terrains and for outdoor activities.
Product Features:
Suede finish
High-top
D-ring rust-proof eyelets
Cushioned collar
Rubber outsole
EVA midsole
PU foam insole",Suede finish High-top D-ring rust-proof eyelets Cushioned collar Rubber outsole EVA midsole PU foam insole
Woodland,Camel Sandal For Men,Men,2,1 977,0,[],CAMEL,FGC051040031A,NA,NA,"Lightweight and airy, this well cushioned suede sandal for men is set on PU outsole and features hook-and-loop Velcro closure over toes and around ankles that gives a secure fit. The camel sandal has suede insole and moderate traction on outsole that makes it ideal for causal walks in cities, pavements, or parks.
Material :-
Suede",Suede
Woodland,Woodland DGrey Casual Shoes,Men,2,3 497,5,"['40', '41', '43', '44', '45']",DGREY,FGC0G2028661A,NA,NA,"Pair of dgrey casual shoes from Woodland are a must have. The shoes are created using suede, has an overall solid colour and lace loop details. The EVA sole offers superior comfort and flexibility to feet and the rubberised foam insole provides cushioning to foot bed making the shoe ideal for city walks.
Product features:
EVA sole
Light weight",EVA sole Light weight
Woodland,Navy Slide Sandal For Men,Men,3,359,0,[],NAVY,FGC0Q6039942A,NA,NA,"Breathable, lightweight EVA construction defines a smart and comfortable navy slide sandal from Woodland that features a contoured, cushioned EVA foot bed and flexible rubber outsole with moderate tread.
Material :-
EVA",EVA
